state_abbrev,fips,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
TX,199,33.339053593605698,39.07211481027381,64.131884057971007,52.279942783488941,12.808274387751894,27.98732434216728,21.366377440347065,25.852797503423243,10.68443142374932,14.444253733719707
LA,077,46.50970742279214,39.917599783276152,65.132698212028174,60.653891999277569,40.54999999999999,20.78454939497923,35.058659924146646,45.610258262597071,26.444067184395891,45.597173559689352
MS,005,46.566538037486218,40.196775082690195,64.605016538037489,57.819487320837943,26.41336824696803,30.992764608599774,27.012651598676957,42.581201764057333,16.533420617420063,33.519170341786108
MD,023,38.935895416601042,18.931002257573375,63.04199611487374,53.830135979419325,18.477434766629919,28.099107470992823,27.785551530424733,24.339245025463331,10.814752979471837,19.771727831154507
IN,177,31.041558221115775,43.164472418670435,59.270775106082056,51.681527581329547,8.9152871287128708,23.26620650636492,20.014328147100432,34.964518501753993,14.27493776168383,29.056458639809893
TN,145,37.758436667585194,35.347542941122427,63.555338170907206,54.315679250482226,4.1842840084504465,25.219751385444404,28.436667585193341,28.63229539818132,12.37728789688007,24.292030250145441
IN,131,37.52278094732651,31.626900119379226,60.888314100013254,51.639461467038082,6.182862448600611,27.79570234779149,23.619246584427643,25.929932333819824,10.967162000796073,22.460939365795412
OH,031,39.564788868489707,42.946246014107643,62.884457435501012,52.919093632234997,28.542989660836792,29.205932940380713,21.834167552420528,29.78247173639965,13.05324185911682,25.80058942893033
MO,025,41.322148148148145,19.661345622119814,64.874580645161302,55.423557603686646,13.639410138248849,25.635023041474653,30.784718894009217,17.774666666666668,9.0194259259259244,17.328740740740741
MI,165,39.483875502981533,38.598171054531456,68.664046782499881,56.075511382779041,17.217081388073353,24.623757039033563,26.255397795639404,29.094609007611389,11.794371454889221,25.925515101565896
UT,039,43.672077357670581,9.615341156019122,61.695838765754033,53.991677531508053,22.430236853541938,20.861125597566275,30.610430247718387,18.287733594089524,7.3157105606258153,12.562494567579314
VA,047,35.439842273586272,44.553148875401618,68.650453409496592,60.749050339164576,30.212988218493397,22.649646554801858,20.294669760799717,37.877903765082124,16.320562581770602,30.314184474487575
VT,013,38.111265899454871,58.460940654016966,71.09747678643518,61.611727896649185,10.904339927331449,30.027674606378685,29.614210738796924,46.762608520088818,25.516071068039579,42.431556632344027
KY,013,39.391709569957598,35.566812788149051,56.069125538508068,45.334154636837717,23.799569193560579,18.24499281989268,20.919174665558167,29.410614778921868,13.132722592368257,26.202665051483947
UT,027,45.195385537355172,8.0173791450259682,63.620295645225731,56.571234518577711,19.342748701558129,20.327886536156605,32.150719137035544,16.719176987614869,6.573731522173393,11.225928885337591
VA,159,37.612812926718256,41.229059061306977,63.636267684706951,56.586728048506615,28.972849764203907,18.262834044464402,15.704468897372555,35.078538916704602,13.352503413746016,29.123031406463355
WY,045,44.639506172839504,11.609107579462098,62.889272616136893,58.743459657701699,22.592359413202932,26.810299511002444,29.733099022004893,16.846234567901234,7.4330555555555575,12.980709876543211
MS,035,36.23942860362898,50.67457173447535,61.418390059731784,52.318037867688489,21.363076186182802,26.207224163191704,20.834974078665613,42.101975092978698,19.08861715316127,35.822058492054552
SD,027,35.903018108651921,60.943796109993279,67.493594902749834,59.068712273641871,20.931556002682754,22.402481556002677,29.512994634473507,49.787122736418517,25.1825117370892,45.55829979879276
MI,043,39.548067375886525,40.427366820653759,68.672598093678744,57.190345593824937,16.364382199871347,24.81470674229579,25.849032220337993,31.274361702127663,12.08297281323877,26.779302600472821
LA,075,43.780451664732666,38.422092296706232,62.859082388645881,59.178282602874233,33.574096224225656,17.247094528251367,27.45595822547531,38.085450325805589,20.150120503436582,34.317718468267444
VA,540,38.334696563719255,87.700313725490119,72.666468281430213,64.923995386389848,32.783455594002305,26.484659746251449,29.920244521337949,75.972500352559592,45.25166643162693,71.905011046866917
GA,255,35.682216993024618,49.438290055940541,63.831702429656836,54.20746430658761,14.621719406640512,22.506370543541774,25.632072583562937,36.995999663837296,18.664739333837584,36.568885340504806
WV,071,39.682942186605615,32.052646638054362,64.128383404864081,54.658855507868381,16.737081545064378,32.854077253218883,31.647925608011445,37.903234115626788,14.936290784201489,27.784773898111055
MI,133,38.553768421052631,32.190025717661776,68.817752137346218,54.958879544032811,14.826510043789535,24.954215611315792,26.478285952596096,24.223803508771926,9.6272000000000002,20.587705263157893
KY,189,46.283151581243168,22.267175572519079,63.215757906215927,50.347818974918219,30.70539803707743,22.102453653217015,27.679770992366414,21.563849509269357,9.4353871319520177,19.959378407851691
KS,107,39.071179261267375,20.957272727272727,62.933047138047137,54.488164983164978,15.913737373737373,27.093198653198645,26.048282828282833,22.251270755676046,9.9863266689257895,19.87226363944426
KY,177,42.857709503611126,25.248645552946563,61.705606780825832,52.383529007502425,28.540662046847256,23.57595784892046,25.586570070442711,43.447861974091474,21.030385188581914,36.806179066834794
LA,095,42.175820924479794,68.429718193723588,60.842135131202397,57.381558907697524,31.404079157976415,19.367051462385419,23.808720958432364,59.453795411553557,32.137318717563176,58.510394334772258
UT,021,35.628821508172365,8.9551794586061195,54.354190462924279,47.672284905047135,15.22445558805776,18.84684496447974,25.196568695732932,23.093629271916793,9.3432067236255563,16.826393016344724
KY,135,39.909799260433168,23.383661079582954,58.048211693282305,45.798271083542296,23.48282961594299,20.314939949848231,20.985772733271741,20.76386687797147,7.6904384574749072,15.666759112519809
IL,203,36.224321257092967,36.010052378873837,72.102003491924947,62.85191619380182,12.125848974247054,34.471213443910955,30.111885639458748,27.487429070274985,13.652357049323442,25.196979484941071
MN,045,33.192263972213453,39.103980370774259,70.358389157189606,62.541003271537605,12.231048449914315,15.155468141455056,18.146058576102202,27.945784654246928,14.134354278496998,26.785688348594888
IA,023,34.002414403163705,35.36493924602761,67.362446775366081,58.065084640149557,14.491556755634024,17.466569737252051,20.747377713158169,28.910968883338544,12.670028098657507,24.97502341554792
AL,013,42.510003637686438,50.164789356984478,63.740150776053213,52.703920177383601,8.9599113082039921,32.113552106430163,28.424133037694002,42.970398326664245,21.853601309567111,42.555420152782823
TX,145,34.849303178484107,40.788006287026967,57.227928908233579,46.192358844154271,11.495562809817436,25.29476484101076,20.015874743078218,32.079511002444981,15.965562347188264,30.802909535452329
IL,053,39.171644828902181,38.487609718865286,66.359852436076835,56.946317262434818,11.018496374507063,31.056888436585673,28.526523343086126,22.584493067039816,10.21957766187508,20.504579570029254
TX,459,33.902316927302536,26.958709621016741,63.332784018883579,51.143541548279941,14.546535822004632,27.369174279844373,22.910525855662897,23.106423603420012,10.601780888672307,16.985615558410494
TN,175,41.300841662283013,25.039600315540358,62.302866158296084,51.139021824875094,5.7009203260583758,27.252905600841437,31.209045490402325,34.618463966333515,11.138637559179379,24.381614939505518
ND,021,39.545994925697713,21.332910474809715,64.472562522653135,59.157883291047476,7.5324030445813692,30.434469010511055,20.054838709677419,21.419608553823849,10.040304458137005,18.144037694816962
OK,095,39.001261542463254,34.677932456818773,59.765351894818245,48.504111884506308,17.505774684196965,20.291234854343905,29.243864398040735,31.627493822343602,16.872584211210828,29.580088438028351
TX,233,39.868882059162509,44.396256988534056,59.7693925897849,49.142452383208578,14.656391547427271,27.097233014308742,22.868975646735528,19.628198232808298,9.2068190549366147,15.545610833653473
KY,085,41.823971850991043,27.912630493620316,60.849200927954627,50.687730377625989,28.29023714396185,19.483432143317444,23.458867122051807,25.519284653625149,9.8637226418748796,19.622971140809604
TX,019,35.449179784589887,24.70910730387736,67.022960898434306,56.639667185834909,16.677612919091732,30.318394950405775,25.605139765554561,25.027116818558408,11.935857497928751,20.202162386081188
MN,,31.310794645400165,42.187843137254909,46.447787114845937,41.233137254901955,8.7984593837535012,11.937030812324931,14.919523809523811,37.390487040729134,17.774964397607516,32.770578182853882
VA,840,34.906956122916988,64.118465442603366,65.654187192118243,58.378758023585597,28.308807284669349,21.537020450813568,20.261927153306463,50.147378076746669,23.738319828772365,42.564149212658613
FL,043,40.040491355777974,37.220881502890165,59.484447254335265,51.548103323699408,6.3345195086705202,20.774783236994214,28.788403179190748,34.526023657870788,16.048098271155595,30.237888989990896
CA,021,39.208891585760512,44.155113268608417,69.284393203883496,58.33330906148867,5.9893527508090596,26.979004854368938,36.829223300970867,36.281229773462783,17.701076051779935,32.760048543689315
NE,125,42.175507442489859,24.480350719424461,66.056879496402871,54.067311151079139,18.841187050359714,26.536735611510789,24.400944244604315,26.287776274244475,11.04352728912945,18.902210193955799
OK,075,44.033428232502978,41.734330115375556,59.591005415587453,49.944101718860388,18.502189781021897,23.340522721921356,32.932140334353669,30.532763938315536,17.26192170818506,32.489300118623959
SD,009,40.440501567398115,34.414231974921627,65.670282131661452,57.344420062695946,21.775579937304077,25.558150470219431,30.855924764890286,30.656269592476495,13.624702194357363,24.540438871473356
IN,121,37.313375276709785,31.4603285564488,62.307538156821607,53.473878597227085,6.4658977047652328,28.717091925900036,24.401572876616573,25.778911802400092,9.223896073633929,19.382476989397649
MO,201,37.210753913215761,28.915627310820803,61.646620655656875,53.714370224303671,12.483110672911021,24.669391175745638,27.823288143948719,29.37006637606499,13.519427382603524,25.390063404002372
TX,419,38.978198328511745,27.803533709203524,60.89787183355832,49.334423886286025,15.083204955133802,29.14057809894387,24.588588898594459,25.288741562198645,11.916023786563811,18.474654451944712
OK,077,47.391789294092561,47.528301886792455,62.577846088615658,50.242378630485469,19.420733517065937,23.424952300190803,35.904706381174478,37.599274898699086,20.560972488803586,36.269161868202183
MN,143,34.451175983926248,29.000023402761524,71.104364615024593,64.089234729698134,11.592487713550204,15.756143224900535,21.229300257430378,23.502777449474056,11.006701335539534,21.07590119371233
WY,,33.719887005649717,28.624357541899435,36.827262569832385,30.769944134078205,11.991061452513973,12.344245810055867,14.788938547486035,32.974237288135591,13.658531073446326,25.707683615819214
ND,027,42.324982554082339,27.459804605722251,66.053524075366369,61.284787159804587,7.5427076064200955,31.3235170969993,23.736496859734828,18.313468248429867,9.8913468248429854,18.90907187718074
IA,137,36.574886274509801,34.29534302234724,65.506329113924068,55.191592436318174,13.323925613377096,21.667369901547115,23.370979840600093,28.579027450980398,10.877082352941176,23.837443137254912
WY,041,40.80318384539148,15.493805851389398,59.162259762516825,57.762639245929748,21.006108458807688,21.337287305667772,25.526098665687353,20.958102081268581,9.4352081268582744,18.080562438057481
KS,109,47.234530221424301,11.686602870813397,67.028169856459314,58.171590909090902,21.1563995215311,31.600059808612439,32.427153110047847,19.952782764811495,7.7560742070616415,13.323339317773785
GA,167,43.794195189639218,45.180400736987558,66.942445877475819,57.851750345462939,14.81497005988024,23.132450483648082,33.441801013357889,37.78878353376502,17.313506012950977,29.908626271970398
AR,123,42.269044768972933,65.646530514749813,55.271372268004292,50.183124328197785,7.7232413710736916,27.440105099725315,25.011560969783833,51.601711754847976,26.79072300694278,51.472097198946621
TX,235,43.200686498855831,29.98891402714932,72.224434389140285,59.571945701357471,19.779185520361995,38.067873303167424,33.200226244343888,21.141647597254007,9.8885583524027467,13.626315789473685
NM,007,41.909339407744874,55.784206529992396,62.889274867122246,54.411864085041749,16.552126044039479,25.752031131359146,30.702315869400145,49.453473804100234,25.346089597570238,47.496848899012917
MT,097,52.812604602510469,30.492623376623378,80.303324675324689,71.380311688311664,12.874389610389612,36.892831168831172,46.251428571428576,22.692364016736398,9.7222280334728026,16.77615062761506
SD,023,43.352512488980324,43.718542462533065,64.406758742286215,54.806317954745822,20.766206288568913,28.081868939171319,29.873758448427857,36.419835439318248,16.495121951219506,28.293946517778426
GA,109,37.515201005025126,41.212981871223178,61.619358199624934,51.92265055219837,10.497270264638466,19.923963325692856,25.967264013336113,33.794221105527633,15.282097989949749,31.284673366834177
IN,007,36.667339999999996,33.816340000000004,63.7303,52.734400000000015,6.9698600000000006,28.783840000000001,23.052420000000001,23.711200000000002,9.8293799999999987,19.898340000000001
CO,113,45.357401940109661,74.747551276684803,77.301297614064495,68.098074508162384,36.393177061532015,24.156467141063203,36.858601925491826,65.068283424715304,36.725137072964991,62.998397300716988
TX,045,46.464571428571432,23.535538752362946,70.115689981096423,57.826843100189024,25.384877126654064,38.878827977315702,34.763894139886574,16.132380952380956,7.6032380952380958,10.845714285714283
AR,025,40.971864991377181,17.175655797989702,64.53866143662664,54.815714635940189,9.0685216964942388,30.920911988232401,26.863373375827411,27.479773343187968,10.998176890859819,21.719660014781972
ND,087,43.012264150943395,8.8573113207547163,73.424764150943403,67.591509433962273,8.3386792452830214,35.345518867924525,23.705660377358491,15.941745283018866,6.8695754716981119,8.986556603773586
DE,005,34.028777388922705,47.667373789775731,63.115284609759264,54.990821358701425,18.208186085467315,18.38151458519545,21.790217574738577,39.351928002637464,19.87958320653275,36.793098879082969
NJ,003,31.746715122433166,55.722435095903379,66.964820937632751,62.665304462131637,29.317523504941452,20.266374708442527,24.327450084561669,52.858124741675738,35.293612306823789,49.20106051594307
NE,027,39.07850971922246,20.720117920314451,71.253475075933522,58.648793996784008,20.12169019117384,27.743362515633383,24.967536180096488,23.509773218142549,10.53610511159107,15.903905687544997
NC,171,32.639079090999317,32.633285562501541,65.536734946010739,55.576869857428775,8.2537150058066242,28.791035556324243,23.521949049937003,35.929150540835558,13.072536469187259,26.435469385729878
MI,163,35.471548320077822,72.54961729632889,66.805609360667418,58.588882607675444,17.416000063997274,23.275826738058527,26.453363803144399,57.938715744512486,31.880727349761909,60.755452273519133
FL,086,29.898141382972874,63.684732505116457,60.79605561890159,55.102484650955347,6.6716015385279439,20.745418219611224,24.840892808492196,48.694390652841335,31.516412893129065,55.573965981642644
NY,061,30.771244478738218,83.641621660206908,61.987472206359378,50.683225246953327,21.256168821306645,21.655215788002632,24.198443404250131,64.894791938805852,52.878815822250267,74.693357777764248
FL,071,33.732745344315894,43.597021950739972,63.742168418550015,57.92113050197284,8.2081056799425678,21.006249628515484,27.985287151890358,37.487231478461602,20.096817873755853,37.323615322873508
GA,121,34.059201645660899,75.640895430451152,68.38233548799316,59.743919095999381,15.252465934503126,21.747267586557708,26.307322527513492,64.210728116016014,38.63469459959515,62.420034065490007
SD,099,32.321004143741568,47.617945866141731,66.554091535433088,59.050262795275607,19.909466535433072,21.581839566929116,25.155158464566938,40.509841632299555,22.656993671197551,39.435927518971639
FL,105,31.546485030082906,51.177894493642519,62.644417898221811,54.841567183967946,6.8825809229508979,21.019201758001888,24.315454452370393,42.799709370868698,21.205797216636615,41.289072397650607
GA,117,32.98699347106426,39.953061689569537,70.914653266789713,62.826445766201033,11.385575381904083,23.153518227326984,26.560632923892641,33.332885299166257,16.245404456841595,27.087683913683168
MA,025,35.069231925254918,86.911098370852471,63.995874041077379,53.24837399395588,17.851051751977518,23.000226183221166,27.607875574097019,70.701176365258377,48.740428722625282,71.053587770149917
CT,005,31.258407234163773,48.566365514616585,68.72028562625735,61.816979901045748,16.498211211193091,19.381832103956334,17.680289794660823,43.827344073076823,24.036773665879409,40.755086061920466
CA,031,34.185713199513387,52.764124009199946,65.416774696344774,53.348309224657399,5.3645554943070595,24.779782926875583,28.198095382919274,43.162271897810236,20.98184116484185,40.091008972019459
WI,089,41.183399754493927,33.733649614271123,79.163935605870435,72.224701708586394,16.268492394196496,33.752649898756609,40.735388322706967,29.945099127276396,19.700847500378352,34.120573744303755
MS,025,43.126032333463186,62.038235294117648,65.631505648617065,59.156973120373983,27.002425009738992,32.24053369692249,28.052600311647836,62.734700038955992,26.070792754187771,50.484291001168678
TN,107,34.259620868981706,35.107297188485532,60.283691203113484,50.841250083875721,4.9941588941823802,23.073944843320124,25.239143125545191,26.877369568864282,10.163254487502092,20.177208522060059
PA,013,36.613125742406226,30.631055656254837,65.350703255630933,59.534042911942009,29.520846154927018,28.637860585367182,29.820574969438955,32.380376435318738,15.587075060806617,28.375115956784903
IN,089,30.357582729918128,67.405847971962103,61.040436095795705,52.634970651508034,9.3816928096194676,24.568716074710519,19.915452479662623,53.774548996840736,29.027262139241994,53.453239921214667
NC,001,31.222268473923226,50.795448326188087,67.60413550123144,58.654034023533697,10.052135592447319,28.050368284228753,22.716918270546383,48.612009770194,23.038244805284158,43.783146415302056
WV,051,38.209649072753223,41.271105785689834,61.496679219445383,54.369040283008104,16.578317927650346,32.51110920917494,29.681741412758189,39.089922967189722,17.945580599144083,33.747149786019968
TX,469,32.090451981180472,40.42152320070538,59.832679378375417,50.900586355119586,14.867355891105483,25.64097431940921,21.549300121238847,35.792813343144473,16.905088411710924,29.760367471625752
ID,083,39.101568878178334,29.383703831210351,62.80180740667879,55.136453056607486,17.873752028721778,20.991457237003868,25.051020508532918,25.565553533664488,12.568076525844681,24.274752864801052
IA,131,35.20040065291586,45.065594426326705,67.758553216720998,59.000993181144395,12.847302104951083,14.053780017788315,18.067877260598873,32.522570114260283,14.702849087401692,30.510387297818671
NC,049,34.60671949342909,45.162886868333644,67.046543101940898,56.71861689106489,10.140257037943694,28.091795768490943,24.866287812554649,42.293988007853258,21.66686948370095,39.407283725701745
WV,033,36.402390109107479,45.951915790673162,62.320878557388262,54.128644275418047,16.526328234054077,30.256049340512188,30.170264649745043,43.571583625331158,19.71049198074239,35.741455146283805
NY,025,34.562160488731116,39.285944852637662,64.440708329893496,56.491604061751829,32.483422768925962,20.678873937092391,16.938438041773299,36.226174358127636,16.762135721951633,31.937645504829518
MN,111,34.329136776980711,28.863558897243106,69.416253792375684,62.538113705315936,9.7369977575517694,14.334050916765609,17.583804247460762,23.977639403717422,12.443027814075043,23.25057468199152
TX,441,31.744113531880867,42.202701754878177,60.530570791308385,50.984457194158828,13.878928836954845,25.717343975759906,20.501066113036039,30.497227377858998,14.099787270494843,24.842881414008751
AR,003,39.500627960780001,33.239169497096526,58.493349402870606,52.114922756656071,8.4578941601840665,28.897896351484611,25.160227895255833,36.639583562851165,18.759325768425697,31.719345598766125
IA,183,33.729184549356233,42.271228043837255,68.476467497372767,58.624042936496011,12.140556973427417,19.949782314967731,21.716258819996995,36.658158271214525,16.305029741736313,33.088080716813487
IN,045,36.651183317167806,28.130785645004845,60.711765276430654,52.322512124151309,6.9455771096023291,28.551668283220177,23.461483996120275,23.767885548011641,9.3562172647914643,18.974219204655675
IN,041,33.034413252217256,40.68012900388478,58.62385838891737,50.454694715238588,9.5884409587334183,24.852209924503413,20.825830096019931,32.518089862933373,11.75553030858315,24.72449607857509
WI,029,44.617987918215626,41.078609403171377,71.187309879339836,64.553904119088358,14.309024085802786,31.347880356895207,38.96164763533816,34.292704460966547,18.795367100371745,34.743071561338283
MS,059,36.819132714804333,43.334364621569655,58.755934277224242,49.41407500033614,20.077907305070394,24.125955655950367,17.936148871230152,32.170860562054592,13.809276590022854,27.324519295414813
TX,337,38.985693653895162,32.875209872397576,63.071801544660858,52.063885157824032,18.259259570181332,29.47587306917395,23.893477165883144,20.530243819556535,8.0123693823804238,12.491360122334552
MT,027,46.666874809625355,29.554103067855529,73.518709384917628,65.841468943630034,19.217878192534382,29.485295451110787,37.603657246486328,26.780353335363994,11.378099299421258,20.471748400852881
TX,231,32.188308891194964,33.722141837404031,60.274848555002492,48.514696917081437,13.061129760388932,24.396365320060156,20.125861403711856,27.477334403696663,12.132954790202261,21.907025238384275
KY,049,39.720139918458123,42.926070056915457,65.575739206885359,54.982698625699889,30.171292397390225,21.359335523575965,24.240007403637033,42.839645107487023,19.868606375092657,37.018578576723499
OR,009,38.644997967288987,53.186990649529342,71.456218532069954,59.692482096506865,14.616170997904737,31.577546361447279,31.708659348907016,45.509763267348411,22.224802201582385,40.334574850673931
WI,015,37.146328838903429,31.895179111606428,76.11985989492122,67.845158414265242,15.396532399299476,30.651332590351839,34.200534946664554,27.75135152405905,14.201722154770271,30.093357403028932
WV,029,36.956945317410444,49.142197588709223,58.690074852865536,53.095611679332627,16.660893663219241,29.554448317239018,27.232146734472312,40.534809439460616,16.182709559453748,31.452362722130161
AL,005,42.533333333333331,55.307214351709248,62.286549122266713,51.191053279950737,8.4887896519864512,31.223752694795213,25.314066830920858,46.464285714285715,23.265095238095235,45.039920634920634
OH,141,37.151679332582177,41.95591542205068,61.58798695850215,52.884498837292931,24.899705127897782,28.241668065111572,19.886517392659357,35.622614053172875,14.993273080334671,29.197336561743342
IL,133,32.961081465670581,41.280847563144796,72.260841337602272,63.899092849519754,11.874417467093561,30.245819992885089,25.872549804340089,36.238767342582719,17.064821237993595,30.848038954108866
MN,075,39.695778133643898,46.159513529073109,71.391940126655157,65.316666666666649,7.6125503742084062,22.568508923431203,26.221488198042611,42.267084000582329,18.633876837967687,35.928592225942644
MO,121,42.455498694516955,24.257038961038962,63.426275324675316,55.211002597402597,16.205090909090909,25.77017142857143,32.097859740259743,24.428637075718022,9.9456710182767605,18.590485639686683
PA,031,40.746653022512845,30.544549598652264,66.393157268853457,59.454702209890016,33.917649390546032,30.37060747200475,32.014027351104943,31.306339539759392,13.794449158887833,24.714381270903015
GA,189,38.648820504448608,50.713952543474718,63.943190313668133,54.657289127255012,10.034316593531608,22.604363725012199,25.951608971233551,40.788343808668685,20.06854134356379,38.737229613909065
IA,111,32.677523164292133,58.65919186911254,65.25644521566683,55.328869608329207,12.948339117501234,16.726445215666836,19.1082052553297,44.748993723224082,21.034801235428912,39.491033177244205
OK,145,36.6516523781562,30.286734955185665,64.826602258177189,54.231337446164602,19.565484809684559,23.48052147596319,29.64398789430799,32.401052260716398,14.565801526717561,27.37721667645333
NE,157,37.539383630178108,30.281544554455436,58.882702970297011,49.577856435643554,15.84178712871287,21.800217821782184,18.590396039603956,30.568170902541517,14.175155093055828,25.297488493095855
NC,141,32.222039911308201,38.816596072391235,67.722220694207621,56.22306782551297,7.8267313933659715,27.10917817261673,23.360380108916875,40.46430986696231,17.62572339246119,34.625803769401337
WI,019,42.198361117368783,24.627115406225421,66.227604225193843,58.589543768962805,13.545319698842565,29.637908753792562,32.771019215642205,23.255936021626493,9.5701171435007915,19.738539085379589
KS,073,41.481121399176956,20.884744897959184,61.445867346938762,52.700000000000003,14.111020408163265,28.769311224489797,30.038443877551018,21.051877572016462,9.070318930041152,16.525848765432098
NE,107,41.35302973278133,22.005133970395349,69.555630504028471,57.905452501405286,20.437211916807197,26.945905939666481,26.719692711261015,24.560613473842679,10.887372977041773,18.428622506586379
IN,145,31.793555726957184,36.720721172387186,61.125021210952546,52.232171230235238,7.5124874662553012,26.385615117624372,20.526077902043962,29.524400308522949,10.963316621673737,22.766806787504809
VT,005,35.95060991605456,56.667077649527819,67.698006295907675,56.825636149003152,10.322114375655822,25.945048530954882,26.507496065057715,43.742805613850997,20.361634312696751,39.957266526757621
AK,,35.591153090807069,48.509482839240619,42.322164032544656,35.042859814832141,11.234611428037029,14.272692415598993,17.824062470775271,37.691760965117375,17.786224632937436,34.676461236322822
MI,129,40.256253880648515,36.8486856516977,67.926369112814896,54.787958652793002,11.842086527929903,22.475362814895949,27.425739320920037,26.897371507416349,11.906064160055191,25.127892376681615
MI,031,42.36694848382372,33.99095896545932,67.989335497956674,57.067933717740559,11.74681184571461,23.744695739797354,28.549185467166776,30.53088152406718,12.55860105963251,26.12623154097621
MS,149,39.149749405368667,56.139046041454293,60.204948182127083,53.347137274889576,23.381388039415558,26.814313625552156,21.403151546041453,45.244427454977902,21.22400186884132,43.13982755691471
KY,005,43.932564659704234,40.769834826427768,68.322438409854414,58.694526875699893,33.554458286674141,24.579892217245245,28.916048432250843,39.786584425597532,17.69833882385926,35.465150346954509
KS,117,41.768200249532121,27.11220984215413,64.618508201795109,56.917935623645931,19.33237387805633,26.616744042092236,27.04088517486846,28.373050530255771,11.515377417342481,22.142763568309419
IA,139,29.355918162419986,53.404218828242364,65.948326656651645,55.693732265064256,11.772600567517944,14.405650141879491,17.147028876648307,46.119777415170894,20.608869921760594,39.725781348060764
IN,143,34.595028860028869,51.440281385281374,58.61316738816739,48.947352092352105,8.5068975468975445,25.157864357864369,21.973124098124099,41.144574314574307,15.283600288600285,33.858073593073577
KS,189,43.987572016460902,15.038335383353839,62.393111931119307,54.100164001640024,18.085731857318574,30.598523985239854,29.244690446904475,18.34625514403292,7.9881481481481451,15.0522633744856
WI,011,39.270245921597279,30.919343109926071,70.198460792631195,62.117864501272578,14.554126772512424,29.502605744758217,33.002399709126166,25.142232773313854,12.030837594351109,26.252045288531768
GA,177,36.430765758140062,40.018279147982071,69.974826233183848,60.335263452914788,15.788727578475338,24.315000000000005,27.955190582959649,34.023390327859602,14.876130015236166,28.925286383386936
MS,043,42.394326361249895,45.520044034211189,61.689406384960627,53.964543991870599,23.447057329155729,29.277153018883904,23.701973071386234,50.605944618511302,20.108247946481498,39.353924972478616
KY,203,41.509212253829325,12.108499945373104,61.886190320113627,49.595258385228881,27.356855675734728,23.300819403474282,24.702545613460071,19.485350109409186,7.3041137855579876,14.003282275711161
VA,053,34.690094946401238,53.583133401651693,65.586647778648484,58.566628488757623,28.513406474169628,19.651594430044014,16.108571945264938,40.984208269525261,18.772324655436446,39.000777947932605
IA,095,32.539410062540846,42.616498975218938,71.056512017887087,60.998360350288813,10.534041363890442,13.463471212968138,19.438401341531577,33.652226267152059,15.90199757304209,32.055736021655939
GA,249,39.089412811387895,33.691596638655462,70.092835028748354,59.938743918620077,12.75829279080053,22.804511278195481,30.773949579831935,30.204848754448406,12.423443060498224,22.106494661921712
FL,129,40.617689928170698,35.956376992810242,67.626534333645935,59.937714910909662,6.6561581744295113,26.084698343232276,35.392711263936647,34.542059455775174,16.36998898967126,32.741729145913077
AL,017,35.558382965266432,52.025551451728731,60.482507438186119,49.063219452139109,7.459720939776342,25.13010669949729,19.098856058274343,38.711300268803043,19.757623991988616,39.615026616771189
MO,003,39.388212962962967,25.520711678832118,68.357728102189782,59.289434306569326,13.560866788321166,27.698284671532857,30.486551094890519,24.714842592592593,10.668111111111113,21.656842592592589
KS,095,40.829401853411966,28.721608040201005,63.532097989949747,55.131281407035189,16.466771356783919,26.749057788944725,26.709819932998322,22.595577085088454,10.010867733782645,19.139005897219885
UT,013,41.933270900732168,6.4403201089732676,59.806146773369676,51.070951813383282,14.061825302230547,21.33780010216244,28.323940064702882,20.071343436063341,7.6020432487655363,12.613076792099442
SD,085,45.245182012847962,38.544218415417561,65.210385438972168,56.97259100642399,21.953211991434685,31.803747323340463,31.90888650963598,28.07730192719486,13.026766595289081,24.191648822269798
KS,131,42.544487698536294,19.438465109082465,67.704842952189367,59.764613956367015,21.670168652328648,25.632910413120847,26.438851926349987,21.313811896605419,10.020180629087511,17.207147306135163
KY,045,42.932556341140071,14.744341495698217,58.834204720935368,49.552525921023609,28.108261636885064,20.633223031105235,24.429318332230306,18.329076447193987,7.0811754308440111,12.751171011931062
KY,223,41.848013306228047,34.990335669494655,62.702655846551089,52.295868683142743,27.446772408705275,22.432847657690889,26.905330136481002,44.968342265754934,18.549306967288853,34.167750877841442
VA,125,40.431182023394207,42.069856362532867,67.489854339469943,61.559225166902678,34.964545822375079,23.624964596398957,21.480720210398541,42.998953416786378,18.96986455981941,34.893412682125991
IL,023,38.293394711486975,37.310523498554765,66.680815758484101,57.567969168183282,11.814431003104595,30.845958676801203,29.98398458409164,26.970966705920137,11.914002783427902,22.54690076008993
MT,039,50.533659730722164,31.704495747266098,78.764763061968409,69.394410692588096,16.829586877278249,32.569744835965977,41.472904009720537,25.2233782129743,12.762117503059971,23.047490820073449
NE,021,39.553638876093956,38.364228571428562,66.922788571428569,55.733257142857127,19.08473142857142,27.873074285714289,24.398628571428571,31.085812989405806,14.062137263933673,26.122385997236293
IA,151,34.372229760289457,31.724791337694562,67.740559440559451,57.529032258064518,13.823618317166705,18.960861718926232,19.547935935032708,26.099027589326088,12.053233830845773,23.785345997286299
TX,133,38.065969659696599,35.265554544535448,60.982954200788612,50.588251946213738,15.455484784147206,26.430997876857752,24.13326256192498,18.2290590405904,9.0988417384173843,13.860885608856087
