geoid,age,race,population,registered,reg_frac
49019,65+,Black,1,0,0.0
49019,65+,Other,1,17,17.0
49019,65+,White,1675,1129,0.6740298507462686
49019,65+,Hispanic,29,6,0.20689655172413793
49021,18-34,Native American,299,6,0.020066889632107024
49021,18-34,Asian,173,1,0.005780346820809248
49021,18-34,Black,226,0,0.0
49021,18-34,Other,282,54,0.19148936170212766
49021,18-34,White,12483,1778,0.14243370984538972
49021,18-34,Hispanic,1322,19,0.014372163388804841
49021,35-64,Native American,166,18,0.10843373493975904
49021,35-64,Asian,100,3,0.03
49021,35-64,Black,5,3,0.6
49021,35-64,Other,291,152,0.5223367697594502
49021,35-64,White,13977,5871,0.42004722043356946
49021,35-64,Hispanic,1173,55,0.04688832054560955
49021,65+,Native American,106,10,0.09433962264150944
49021,65+,Asian,69,4,0.057971014492753624
49021,65+,Black,1,6,6.0
49021,65+,Other,31,77,2.4838709677419355
49021,65+,White,5983,3965,0.6627110145412001
49021,65+,Hispanic,269,19,0.07063197026022305
49023,18-34,Native American,11,0,0.0
49023,18-34,Asian,1,2,2.0
49023,18-34,Black,1,0,0.0
49023,18-34,Other,17,4,0.23529411764705882
49023,18-34,White,2237,435,0.19445686186857397
49023,18-34,Hispanic,185,1,0.005405405405405406
49023,35-64,Native American,68,3,0.04411764705882353
49023,35-64,Asian,1,0,0.0
49023,35-64,Black,10,0,0.0
49023,35-64,Other,60,22,0.36666666666666664
49023,35-64,White,3429,1663,0.48498104403616216
49023,35-64,Hispanic,138,2,0.014492753623188406
49023,65+,Native American,9,0,0.0
49023,65+,Asian,1,0,0.0
49023,65+,Black,1,0,0.0
49023,65+,Other,16,9,0.5625
49023,65+,White,1287,879,0.682983682983683
49023,65+,Hispanic,12,1,0.08333333333333333
49025,18-34,Native American,13,0,0.0
49025,18-34,Asian,34,0,0.0
49025,18-34,Black,11,1,0.09090909090909091
49025,18-34,Other,5,6,1.2
49025,18-34,White,1210,172,0.14214876033057852
49025,18-34,Hispanic,127,1,0.007874015748031496
49025,35-64,Native American,74,2,0.02702702702702703
49025,35-64,Asian,1,0,0.0
49025,35-64,Black,1,1,1.0
49025,35-64,Other,37,11,0.2972972972972973
49025,35-64,White,2515,818,0.32524850894632207
49025,35-64,Hispanic,62,4,0.06451612903225806
49025,65+,Native American,4,0,0.0
49025,65+,Asian,1,1,1.0
49025,65+,Black,1,0,0.0
49025,65+,Other,1,12,12.0
49025,65+,White,1646,991,0.6020656136087484
49025,65+,Hispanic,43,2,0.046511627906976744
49027,18-34,Native American,42,0,0.0
49027,18-34,Asian,65,0,0.0
49027,18-34,Black,20,0,0.0
49027,18-34,Other,99,13,0.13131313131313133
49027,18-34,White,1895,339,0.17889182058047493
49027,18-34,Hispanic,308,15,0.048701298701298704
49027,35-64,Native American,26,1,0.038461538461538464
49027,35-64,Asian,20,0,0.0
49027,35-64,Black,3,2,0.6666666666666666
49027,35-64,Other,184,27,0.14673913043478262
49027,35-64,White,3630,1583,0.43608815426997244
49027,35-64,Hispanic,618,16,0.025889967637540454
49027,65+,Native American,24,0,0.0
49027,65+,Asian,7,0,0.0
49027,65+,Black,1,0,0.0
49027,65+,Other,30,10,0.3333333333333333
49027,65+,White,2059,1221,0.5930063137445362
49027,65+,Hispanic,48,8,0.16666666666666666
49029,18-34,Native American,4,1,0.25
49029,18-34,Asian,16,1,0.0625
49029,18-34,Black,1,0,0.0
49029,18-34,Other,25,6,0.24
49029,18-34,White,1980,409,0.20656565656565656
49029,18-34,Hispanic,143,2,0.013986013986013986
49029,35-64,Native American,3,1,0.3333333333333333
49029,35-64,Asian,24,3,0.125
49029,35-64,Black,7,2,0.2857142857142857
49029,35-64,Other,5,28,5.6
49029,35-64,White,3957,2431,0.614354308819813
49029,35-64,Hispanic,62,4,0.06451612903225806
49029,65+,Native American,1,0,0.0
49029,65+,Asian,1,1,1.0
49029,65+,Black,1,3,3.0
49029,65+,Other,1,9,9.0
49029,65+,White,1330,1176,0.8842105263157894
49029,65+,Hispanic,1,0,0.0
49031,18-34,Native American,1,0,0.0
49031,18-34,Asian,1,0,0.0
49031,18-34,Black,1,0,0.0
49031,18-34,Other,1,0,0.0
49031,18-34,White,254,23,0.09055118110236221
49031,18-34,Hispanic,3,0,0.0
49031,35-64,Native American,2,0,0.0
49031,35-64,Asian,1,0,0.0
49031,35-64,Black,1,0,0.0
49031,35-64,Other,8,0,0.0
49031,35-64,White,675,97,0.1437037037037037
49031,35-64,Hispanic,19,0,0.0
49031,65+,Native American,1,0,0.0
49031,65+,Asian,1,0,0.0
49031,65+,Black,1,1,1.0
49031,65+,Other,1,1,1.0
49031,65+,White,459,135,0.29411764705882354
49031,65+,Hispanic,1,0,0.0
49033,18-34,Native American,1,0,0.0
49033,18-34,Asian,1,0,0.0
49033,18-34,Black,1,0,0.0
49033,18-34,Other,48,0,0.0
49033,18-34,White,366,86,0.23497267759562843
49033,18-34,Hispanic,147,0,0.0
49033,35-64,Native American,1,0,0.0
49033,35-64,Asian,1,0,0.0
49033,35-64,Black,1,0,0.0
49033,35-64,Other,14,7,0.5
49033,35-64,White,626,308,0.49201277955271566
49033,35-64,Hispanic,40,4,0.1
49033,65+,Native American,1,0,0.0
49033,65+,Asian,1,0,0.0
49033,65+,Black,1,0,0.0
49033,65+,Other,1,2,2.0
49033,65+,White,504,255,0.5059523809523809
49033,65+,Hispanic,1,3,3.0
49035,18-34,Native American,2430,44,0.01810699588477366
49035,18-34,Asian,11448,439,0.03834730957372467
49035,18-34,Black,4871,138,0.028330938205707246
49035,18-34,Other,26876,2231,0.08301086471201072
49035,18-34,White,207028,40971,0.19790076704600343
49035,18-34,Hispanic,59044,3933,0.06661134069507486
49035,35-64,Native American,2254,124,0.055013309671694766
49035,35-64,Asian,13385,1091,0.08150915203586104
49035,35-64,Black,4593,236,0.051382538645765294
49035,35-64,Other,29533,5526,0.1871127213625436
49035,35-64,White,311728,133897,0.42953151465380074
49035,35-64,Hispanic,64171,6967,0.10856929142447523
49035,65+,Native American,259,43,0.16602316602316602
49035,65+,Asian,3165,431,0.13617693522906793
49035,65+,Black,658,51,0.07750759878419453
49035,65+,Other,3394,2019,0.5948733058338244
49035,65+,White,105063,73942,0.7037872514586486
49035,65+,Hispanic,8888,2294,0.2581008100810081
49037,18-34,Native American,1849,22,0.011898323418063819
49037,18-34,Asian,25,0,0.0
49037,18-34,Black,16,0,0.0
49037,18-34,Other,36,12,0.3333333333333333
49037,18-34,White,1288,227,0.17624223602484473
49037,18-34,Hispanic,195,2,0.010256410256410256
49037,35-64,Native American,2418,90,0.03722084367245657
49037,35-64,Asian,1,1,1.0
49037,35-64,Black,17,3,0.17647058823529413
49037,35-64,Other,36,49,1.3611111111111112
49037,35-64,White,2424,949,0.3915016501650165
49037,35-64,Hispanic,223,9,0.04035874439461883
49037,65+,Native American,814,51,0.06265356265356266
49037,65+,Asian,3,0,0.0
49037,65+,Black,1,1,1.0
49037,65+,Other,8,32,4.0
49037,65+,White,1234,653,0.5291734197730956
49037,65+,Hispanic,43,8,0.18604651162790697
49039,18-34,Native American,74,3,0.04054054054054054
49039,18-34,Asian,29,0,0.0
49039,18-34,Black,56,0,0.0
49039,18-34,Other,429,20,0.046620046620046623
49039,18-34,White,6884,676,0.09819872167344568
49039,18-34,Hispanic,843,15,0.017793594306049824
49039,35-64,Native American,113,0,0.0
49039,35-64,Asian,117,1,0.008547008547008548
49039,35-64,Black,71,4,0.056338028169014086
49039,35-64,Other,507,39,0.07692307692307693
49039,35-64,White,8662,2788,0.32186561994920343
49039,35-64,Hispanic,964,31,0.032157676348547715
49039,65+,Native American,13,0,0.0
49039,65+,Asian,35,2,0.05714285714285714
49039,65+,Black,1,1,1.0
49039,65+,Other,36,17,0.4722222222222222
49039,65+,White,3953,2173,0.5497090817100936
49039,65+,Hispanic,63,9,0.14285714285714285
49041,18-34,Native American,110,3,0.02727272727272727
49041,18-34,Asian,3,1,0.3333333333333333
49041,18-34,Black,1,0,0.0
49041,18-34,Other,58,11,0.1896551724137931
49041,18-34,White,3740,621,0.1660427807486631
49041,18-34,Hispanic,261,0,0.0
49041,35-64,Native American,70,4,0.05714285714285714
49041,35-64,Asian,3,1,0.3333333333333333
49041,35-64,Black,26,3,0.11538461538461539
49041,35-64,Other,129,38,0.29457364341085274
49041,35-64,White,6951,2892,0.4160552438498058
49041,35-64,Hispanic,316,7,0.022151898734177215
49041,65+,Native American,42,3,0.07142857142857142
49041,65+,Asian,3,0,0.0
49041,65+,Black,3,0,0.0
49041,65+,Other,19,15,0.7894736842105263
49041,65+,White,3275,2268,0.6925190839694656
49041,65+,Hispanic,64,4,0.0625
49043,18-34,Native American,30,0,0.0
49043,18-34,Asian,150,4,0.02666666666666667
49043,18-34,Black,162,3,0.018518518518518517
49043,18-34,Other,206,72,0.34951456310679613
49043,18-34,White,6594,1314,0.19927206551410373
49043,18-34,Hispanic,1121,28,0.024977698483496878
49043,35-64,Native American,44,2,0.045454545454545456
49043,35-64,Asian,304,11,0.03618421052631579
49043,35-64,Black,55,8,0.14545454545454545
49043,35-64,Other,235,227,0.9659574468085106
49043,35-64,White,15850,6178,0.3897791798107256
49043,35-64,Hispanic,1650,61,0.03696969696969697
49043,65+,Native American,1,0,0.0
49043,65+,Asian,8,4,0.5
49043,65+,Black,10,2,0.2
49043,65+,Other,9,71,7.888888888888889
49043,65+,White,4740,3044,0.6421940928270042
49043,65+,Hispanic,87,15,0.1724137931034483
49045,18-34,Native American,13,2,0.15384615384615385
49045,18-34,Asian,78,2,0.02564102564102564
49045,18-34,Black,46,5,0.10869565217391304
49045,18-34,Other,626,132,0.2108626198083067
49045,18-34,White,12479,2730,0.2187675294494751
49045,18-34,Hispanic,2153,131,0.06084533209475151
49045,35-64,Native American,119,10,0.08403361344537816
49045,35-64,Asian,148,7,0.0472972972972973
49045,35-64,Black,122,13,0.10655737704918032
49045,35-64,Other,707,340,0.4809052333804809
49045,35-64,White,21176,9730,0.45948243294295427
49045,35-64,Hispanic,2602,274,0.10530361260568794
49045,65+,Native American,28,1,0.03571428571428571
49045,65+,Asian,22,0,0.0
49045,65+,Black,29,4,0.13793103448275862
49045,65+,Other,138,89,0.644927536231884
49045,65+,White,5353,3926,0.733420511862507
49045,65+,Hispanic,502,115,0.2290836653386454
49047,18-34,Native American,669,5,0.007473841554559043
49047,18-34,Asian,80,0,0.0
49047,18-34,Black,66,0,0.0
49047,18-34,Other,160,32,0.2
49047,18-34,White,6751,1161,0.17197452229299362
49047,18-34,Hispanic,955,6,0.0062827225130890054
49047,35-64,Native American,771,19,0.02464332036316472
49047,35-64,Asian,53,2,0.03773584905660377
49047,35-64,Black,10,2,0.2
49047,35-64,Other,148,125,0.8445945945945946
49047,35-64,White,10270,4411,0.42950340798442066
49047,35-64,Hispanic,675,26,0.03851851851851852
49047,65+,Native American,151,6,0.039735099337748346
49047,65+,Asian,1,0,0.0
49047,65+,Black,1,1,1.0
49047,65+,Other,27,38,1.4074074074074074
49047,65+,White,3395,2411,0.7101620029455081
49047,65+,Hispanic,113,14,0.12389380530973451
49049,18-34,Native American,1119,37,0.03306523681858802
49049,18-34,Asian,3323,61,0.0183569064098706
49049,18-34,Black,1193,28,0.02347024308466052
49049,18-34,Other,4740,999,0.2107594936708861
49049,18-34,White,158385,26235,0.16564068567099158
49049,18-34,Hispanic,21672,998,0.04605020302694721
49049,35-64,Native American,606,65,0.10726072607260725
49049,35-64,Asian,2348,124,0.05281090289608177
49049,35-64,Black,451,73,0.16186252771618626
49049,35-64,Other,3820,2118,0.5544502617801047
49049,35-64,White,142509,76614,0.5376081510641433
49049,35-64,Hispanic,19463,1637,0.08410830807172584
49049,65+,Native American,90,12,0.13333333333333333
49049,65+,Asian,407,29,0.07125307125307126
49049,65+,Black,54,24,0.4444444444444444
49049,65+,Other,545,471,0.8642201834862385
49049,65+,White,42381,30111,0.710483471366886
49049,65+,Hispanic,2566,399,0.15549493374902573
49051,18-34,Native American,4,2,0.5
49051,18-34,Asian,135,1,0.007407407407407408
49051,18-34,Black,33,1,0.030303030303030304
49051,18-34,Other,101,43,0.42574257425742573
49051,18-34,White,5147,1284,0.24946570817952204
49051,18-34,Hispanic,1033,43,0.041626331074540175
49051,35-64,Native American,37,1,0.02702702702702703
49051,35-64,Asian,88,6,0.06818181818181818
49051,35-64,Black,20,8,0.4
49051,35-64,Other,55,114,2.0727272727272728
49051,35-64,White,10360,5375,0.5188223938223938
49051,35-64,Hispanic,1279,97,0.07584050039093042
49051,65+,Native American,37,2,0.05405405405405406
49051,65+,Asian,26,6,0.23076923076923078
49051,65+,Black,1,1,1.0
49051,65+,Other,1,32,32.0
49051,65+,White,3363,2869,0.8531073446327684
49051,65+,Hispanic,86,15,0.1744186046511628
49053,18-34,Native American,523,12,0.022944550669216062
49053,18-34,Asian,240,4,0.016666666666666666
49053,18-34,Black,434,10,0.02304147465437788
49053,18-34,Other,1843,201,0.1090613130765057
49053,18-34,White,27666,5385,0.19464324441552808
49053,18-34,Hispanic,4490,176,0.039198218262806235
49053,35-64,Native American,672,18,0.026785714285714284
49053,35-64,Asian,365,21,0.057534246575342465
49053,35-64,Black,179,34,0.18994413407821228
49053,35-64,Other,1547,571,0.3691014867485456
49053,35-64,White,45839,20297,0.4427888915552259
49053,35-64,Hispanic,5225,332,0.06354066985645933
49053,65+,Native American,24,7,0.2916666666666667
49053,65+,Asian,239,17,0.07112970711297072
49053,65+,Black,1,36,36.0
49053,65+,Other,241,361,1.4979253112033195
49053,65+,White,33179,20736,0.6249736278971638
49053,65+,Hispanic,1074,165,0.15363128491620112
49055,18-34,Native American,1,0,0.0
49055,18-34,Asian,4,0,0.0
49055,18-34,Black,2,0,0.0
49055,18-34,Other,4,1,0.25
49055,18-34,White,402,65,0.16169154228855723
49055,18-34,Hispanic,16,0,0.0
49055,35-64,Native American,5,1,0.2
49055,35-64,Asian,3,0,0.0
49055,35-64,Black,3,2,0.6666666666666666
49055,35-64,Other,22,8,0.36363636363636365
49055,35-64,White,908,357,0.3931718061674009
49055,35-64,Hispanic,41,1,0.024390243902439025
49055,65+,Native American,1,0,0.0
49055,65+,Asian,1,0,0.0
49055,65+,Black,1,0,0.0
49055,65+,Other,1,3,3.0
49055,65+,White,538,354,0.6579925650557621
49055,65+,Hispanic,14,0,0.0
49057,18-34,Native American,374,3,0.008021390374331552
49057,18-34,Asian,691,5,0.00723589001447178
49057,18-34,Black,626,16,0.025559105431309903
49057,18-34,Other,2501,426,0.17033186725309876
49057,18-34,White,47599,8749,0.18380638248702705
49057,18-34,Hispanic,13025,743,0.05704414587332054
49057,35-64,Native American,423,21,0.04964539007092199
49057,35-64,Asian,800,38,0.0475
49057,35-64,Black,782,34,0.043478260869565216
49057,35-64,Other,2517,974,0.38696861342868494
49057,35-64,White,72175,28944,0.4010252857637686
49057,35-64,Hispanic,13721,1279,0.09321478026382916
49057,65+,Native American,102,3,0.029411764705882353
49057,65+,Asian,376,27,0.07180851063829788
49057,65+,Black,175,11,0.06285714285714286
49057,65+,Other,480,396,0.825
49057,65+,White,25741,17169,0.6669904044131929
49057,65+,Hispanic,2159,495,0.22927281148679945
50001,18-34,Native American,16,0,0.0
50001,18-34,Asian,339,5,0.014749262536873156
50001,18-34,Black,195,3,0.015384615384615385
50001,18-34,Other,87,54,0.6206896551724138
50001,18-34,White,7793,3190,0.4093417169254459
50001,18-34,Hispanic,456,8,0.017543859649122806
50001,35-64,Native American,62,0,0.0
50001,35-64,Asian,164,2,0.012195121951219513
50001,35-64,Black,162,4,0.024691358024691357
50001,35-64,Other,35,91,2.6
50001,35-64,White,14115,8575,0.6075097414098477
50001,35-64,Hispanic,172,8,0.046511627906976744
50001,65+,Native American,26,1,0.038461538461538464
50001,65+,Asian,37,3,0.08108108108108109
50001,65+,Black,20,1,0.05
50001,65+,Other,10,35,3.5
50001,65+,White,6930,6537,0.9432900432900433
50001,65+,Hispanic,56,4,0.07142857142857142
50003,18-34,Native American,31,0,0.0
50003,18-34,Asian,174,0,0.0
50003,18-34,Black,149,2,0.013422818791946308
50003,18-34,Other,81,39,0.48148148148148145
50003,18-34,White,6267,2692,0.4295516195947024
50003,18-34,Hispanic,277,3,0.010830324909747292
50003,35-64,Native American,8,0,0.0
50003,35-64,Asian,68,4,0.058823529411764705
50003,35-64,Black,38,11,0.2894736842105263
50003,35-64,Other,66,95,1.4393939393939394
50003,35-64,White,13622,7288,0.5350168844516223
50003,35-64,Hispanic,182,2,0.01098901098901099
50003,65+,Native American,19,0,0.0
50003,65+,Asian,50,0,0.0
50003,65+,Black,28,4,0.14285714285714285
50003,65+,Other,56,51,0.9107142857142857
50003,65+,White,7839,5756,0.7342773312922567
50003,65+,Hispanic,55,0,0.0
50005,18-34,Native American,6,0,0.0
50005,18-34,Asian,52,2,0.038461538461538464
50005,18-34,Black,57,2,0.03508771929824561
50005,18-34,Other,59,31,0.5254237288135594
50005,18-34,White,5643,2187,0.3875598086124402
50005,18-34,Hispanic,206,0,0.0
50005,35-64,Native American,74,0,0.0
50005,35-64,Asian,57,1,0.017543859649122806
50005,35-64,Black,118,2,0.01694915254237288
50005,35-64,Other,3,52,17.333333333333332
50005,35-64,White,11913,5870,0.49273902459498026
50005,35-64,Hispanic,115,2,0.017391304347826087
50005,65+,Native American,5,1,0.2
50005,65+,Asian,1,1,1.0
50005,65+,Black,8,0,0.0
50005,65+,Other,2,21,10.5
50005,65+,White,6022,4422,0.7343075390235803
50005,65+,Hispanic,21,1,0.047619047619047616
50007,18-34,Native American,127,1,0.007874015748031496
50007,18-34,Asian,2618,89,0.033995416348357524
50007,18-34,Black,1558,43,0.027599486521181
50007,18-34,Other,407,532,1.307125307125307
50007,18-34,White,43099,18679,0.4333975266247477
50007,18-34,Hispanic,1622,11,0.006781750924784217
50007,35-64,Native American,159,3,0.018867924528301886
50007,35-64,Asian,2095,114,0.05441527446300716
50007,35-64,Black,1159,62,0.05349439171699741
50007,35-64,Other,105,931,8.866666666666667
50007,35-64,White,55973,38057,0.6799171028888928
50007,35-64,Hispanic,1111,8,0.0072007200720072
50007,65+,Native American,62,1,0.016129032258064516
50007,65+,Asian,380,48,0.12631578947368421
50007,65+,Black,230,10,0.043478260869565216
50007,65+,Other,100,264,2.64
50007,65+,White,22889,21868,0.9553934204202892
50007,65+,Hispanic,188,5,0.026595744680851064
50009,18-34,Native American,4,0,0.0
50009,18-34,Asian,1,0,0.0
50009,18-34,Black,20,0,0.0
50009,18-34,Other,4,1,0.25
50009,18-34,White,864,340,0.39351851851851855
50009,18-34,Hispanic,10,0,0.0
50009,35-64,Native American,15,1,0.06666666666666667
50009,35-64,Asian,23,0,0.0
50009,35-64,Black,23,0,0.0
50009,35-64,Other,8,8,1.0
50009,35-64,White,2543,1164,0.4577270939834841
50009,35-64,Hispanic,31,0,0.0
50009,65+,Native American,1,1,1.0
50009,65+,Asian,1,0,0.0
50009,65+,Black,1,0,0.0
50009,65+,Other,2,1,0.5
50009,65+,White,1557,893,0.573538856775851
50009,65+,Hispanic,10,0,0.0
50011,18-34,Native American,64,4,0.0625
50011,18-34,Asian,91,1,0.01098901098901099
50011,18-34,Black,73,1,0.0136986301369863
50011,18-34,Other,60,54,0.9
50011,18-34,White,9423,4788,0.5081184336198663
50011,18-34,Hispanic,327,1,0.0030581039755351682
50011,35-64,Native American,175,6,0.03428571428571429
50011,35-64,Asian,94,1,0.010638297872340425
50011,35-64,Black,121,2,0.01652892561983471
50011,35-64,Other,73,127,1.7397260273972603
50011,35-64,White,19973,11934,0.5975066339558404
50011,35-64,Hispanic,157,2,0.012738853503184714
50011,65+,Native American,94,3,0.031914893617021274
50011,65+,Asian,1,0,0.0
50011,65+,Black,1,2,2.0
50011,65+,Other,4,52,13.0
50011,65+,White,7513,6500,0.8651670437907627
50011,65+,Hispanic,32,0,0.0
50013,18-34,Native American,1,0,0.0
50013,18-34,Asian,1,0,0.0
50013,18-34,Black,1,0,0.0
50013,18-34,Other,1,6,6.0
50013,18-34,White,1242,682,0.5491143317230274
50013,18-34,Hispanic,26,1,0.038461538461538464
50013,35-64,Native American,28,0,0.0
50013,35-64,Asian,19,0,0.0
50013,35-64,Black,29,0,0.0
50013,35-64,Other,1,24,24.0
50013,35-64,White,2992,1938,0.6477272727272727
50013,35-64,Hispanic,66,1,0.015151515151515152
50013,65+,Native American,8,0,0.0
50013,65+,Asian,4,0,0.0
50013,65+,Black,5,2,0.4
50013,65+,Other,5,7,1.4
50013,65+,White,1350,1493,1.105925925925926
50013,65+,Hispanic,33,0,0.0
50015,18-34,Native American,49,0,0.0
50015,18-34,Asian,41,0,0.0
50015,18-34,Black,166,2,0.012048192771084338
50015,18-34,Other,20,27,1.35
50015,18-34,White,5200,2311,0.4444230769230769
50015,18-34,Hispanic,227,2,0.00881057268722467
50015,35-64,Native American,45,1,0.022222222222222223
50015,35-64,Asian,142,1,0.007042253521126761
50015,35-64,Black,22,3,0.13636363636363635
50015,35-64,Other,8,65,8.125
50015,35-64,White,10007,6014,0.6009793144798641
50015,35-64,Hispanic,78,5,0.0641025641025641
50015,65+,Native American,44,0,0.0
50015,65+,Asian,6,0,0.0
50015,65+,Black,6,2,0.3333333333333333
50015,65+,Other,1,8,8.0
50015,65+,White,4171,3407,0.8168304962838647
50015,65+,Hispanic,17,2,0.11764705882352941
50017,18-34,Native American,28,0,0.0
50017,18-34,Asian,10,0,0.0
50017,18-34,Black,10,3,0.3
50017,18-34,Other,22,25,1.1363636363636365
50017,18-34,White,5287,2180,0.41233213542651787
50017,18-34,Hispanic,86,1,0.011627906976744186
50017,35-64,Native American,62,0,0.0
50017,35-64,Asian,35,1,0.02857142857142857
50017,35-64,Black,34,5,0.14705882352941177
50017,35-64,Other,30,54,1.8
50017,35-64,White,11930,6552,0.5492036881810561
50017,35-64,Hispanic,124,3,0.024193548387096774
50017,65+,Native American,7,1,0.14285714285714285
50017,65+,Asian,11,1,0.09090909090909091
50017,65+,Black,90,2,0.022222222222222223
50017,65+,Other,1,27,27.0
50017,65+,White,5757,4558,0.7917318047594233
50017,65+,Hispanic,61,1,0.01639344262295082
50019,18-34,Native American,16,0,0.0
50019,18-34,Asian,9,0,0.0
50019,18-34,Black,51,1,0.0196078431372549
50019,18-34,Other,3,25,8.333333333333334
50019,18-34,White,4717,1921,0.407250370998516
50019,18-34,Hispanic,124,2,0.016129032258064516
50019,35-64,Native American,50,1,0.02
50019,35-64,Asian,61,0,0.0
50019,35-64,Black,45,3,0.06666666666666667
50019,35-64,Other,56,48,0.8571428571428571
50019,35-64,White,10515,5563,0.5290537327627199
50019,35-64,Hispanic,118,6,0.05084745762711865
50019,65+,Native American,32,1,0.03125
50019,65+,Asian,3,0,0.0
50019,65+,Black,11,3,0.2727272727272727
50019,65+,Other,10,23,2.3
50019,65+,White,5857,4420,0.7546525525012805
50019,65+,Hispanic,39,2,0.05128205128205128
50021,18-34,Native American,7,0,0.0
50021,18-34,Asian,216,4,0.018518518518518517
50021,18-34,Black,178,2,0.011235955056179775
50021,18-34,Other,76,76,1.0
50021,18-34,White,11107,4755,0.42810840010803997
50021,18-34,Hispanic,333,2,0.006006006006006006
50021,35-64,Native American,75,1,0.013333333333333334
50021,35-64,Asian,294,5,0.017006802721088437
50021,35-64,Black,123,6,0.04878048780487805
50021,35-64,Other,12,166,13.833333333333334
50021,35-64,White,23288,13142,0.5643249742356579
50021,35-64,Hispanic,152,1,0.006578947368421052
50021,65+,Native American,16,0,0.0
50021,65+,Asian,45,3,0.06666666666666667
50021,65+,Black,11,5,0.45454545454545453
50021,65+,Other,1,59,59.0
50021,65+,White,12360,10497,0.8492718446601941
50021,65+,Hispanic,115,2,0.017391304347826087
50023,18-34,Native American,97,0,0.0
50023,18-34,Asian,187,0,0.0
50023,18-34,Black,147,4,0.027210884353741496
50023,18-34,Other,32,60,1.875
50023,18-34,White,11178,5093,0.4556271247092503
50023,18-34,Hispanic,387,0,0.0
50023,35-64,Native American,20,0,0.0
50023,35-64,Asian,160,2,0.0125
50023,35-64,Black,245,10,0.04081632653061224
50023,35-64,Other,37,152,4.108108108108108
50023,35-64,White,23449,13728,0.5854407437417374
50023,35-64,Hispanic,312,2,0.00641025641025641
50023,65+,Native American,4,1,0.25
50023,65+,Asian,45,0,0.0
50023,65+,Black,1,2,2.0
50023,65+,Other,18,79,4.388888888888889
50023,65+,White,10863,8801,0.8101813495351192
50023,65+,Hispanic,149,7,0.04697986577181208
50025,18-34,Native American,4,0,0.0
50025,18-34,Asian,91,1,0.01098901098901099
50025,18-34,Black,185,4,0.021621621621621623
50025,18-34,Other,21,75,3.5714285714285716
50025,18-34,White,7377,3127,0.423885048122543
50025,18-34,Hispanic,256,7,0.02734375
50025,35-64,Native American,90,0,0.0
50025,35-64,Asian,190,4,0.021052631578947368
50025,35-64,Black,131,8,0.061068702290076333
50025,35-64,Other,59,168,2.847457627118644
50025,35-64,White,16968,8689,0.5120815652993871
50025,35-64,Hispanic,427,12,0.02810304449648712
50025,65+,Native American,22,0,0.0
50025,65+,Asian,89,2,0.02247191011235955
50025,65+,Black,21,5,0.23809523809523808
50025,65+,Other,8,57,7.125
50025,65+,White,9200,6970,0.7576086956521739
50025,65+,Hispanic,42,2,0.047619047619047616
50027,18-34,Native American,7,3,0.42857142857142855
50027,18-34,Asian,121,3,0.024793388429752067
50027,18-34,Black,77,4,0.05194805194805195
50027,18-34,Other,141,80,0.5673758865248227
50027,18-34,White,9023,4202,0.4656987698104843
50027,18-34,Hispanic,241,4,0.016597510373443983
50027,35-64,Native American,33,0,0.0
50027,35-64,Asian,221,3,0.013574660633484163
50027,35-64,Black,156,2,0.01282051282051282
50027,35-64,Other,118,163,1.38135593220339
50027,35-64,White,22294,11840,0.5310845967524894
50027,35-64,Hispanic,355,6,0.016901408450704224
50027,65+,Native American,24,1,0.041666666666666664
50027,65+,Asian,43,2,0.046511627906976744
50027,65+,Black,57,6,0.10526315789473684
50027,65+,Other,30,70,2.3333333333333335
50027,65+,White,12336,9428,0.7642671854734111
50027,65+,Hispanic,71,1,0.014084507042253521
51001,18-34,Native American,44,2,0.045454545454545456
51001,18-34,Asian,29,3,0.10344827586206896
51001,18-34,Black,1890,528,0.27936507936507937
51001,18-34,Other,27,79,2.925925925925926
51001,18-34,White,2894,1672,0.5777470628887353
51001,18-34,Hispanic,854,55,0.06440281030444965
51001,35-64,Native American,9,2,0.2222222222222222
51001,35-64,Asian,168,6,0.03571428571428571
51001,35-64,Black,3622,1042,0.28768636112644946
51001,35-64,Other,210,116,0.5523809523809524
51001,35-64,White,7961,4245,0.5332244692877779
51001,35-64,Hispanic,732,39,0.05327868852459016
51001,65+,Native American,1,2,2.0
51001,65+,Asian,7,2,0.2857142857142857
51001,65+,Black,1447,723,0.4996544574982723
51001,65+,Other,9,61,6.777777777777778
51001,65+,White,5877,3927,0.6681980602348137
51001,65+,Hispanic,84,10,0.11904761904761904
51003,18-34,Native American,81,1,0.012345679012345678
51003,18-34,Asian,2346,194,0.08269394714407502
51003,18-34,Black,2969,548,0.18457393061636915
51003,18-34,Other,279,611,2.1899641577060933
51003,18-34,White,19143,12297,0.642375803165648
51003,18-34,Hispanic,1940,107,0.05515463917525773
51003,35-64,Native American,114,1,0.008771929824561403
51003,35-64,Asian,1943,184,0.09469891919711786
51003,35-64,Black,3597,848,0.23575201556852932
51003,35-64,Other,243,975,4.012345679012346
51003,35-64,White,32128,22603,0.7035296314741036
51003,35-64,Hispanic,1869,89,0.047619047619047616
51003,65+,Native American,20,2,0.1
51003,65+,Asian,363,57,0.15702479338842976
51003,65+,Black,1247,388,0.3111467522052927
51003,65+,Other,25,299,11.96
51003,65+,White,17417,16235,0.9321352701383706
51003,65+,Hispanic,268,18,0.06716417910447761
