geoid,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
37095,45.25336417157274,49.00885810243492,69.64063811922755,60.854911838790926,6.917086481947943,37.67334172963896,35.73308144416456,50.70214465937763,23.67245584524811,48.107737594617326
56015,45.094952937358,18.48144628764696,62.01671766790143,58.252150104686734,21.059687550330167,25.04854243839588,29.618038331454343,22.317283349561823,9.801282051282048,18.185735150925023
28019,45.12627652133365,35.66626253205876,63.99771508510143,57.07472604336675,26.86115644672418,32.178176731172776,29.47901608766612,41.06110981580788,13.936955001165774,26.99694567498252
31091,47.161936936936925,13.517410714285717,78.1127232142857,59.56741071428572,21.462946428571424,34.21562500000001,31.971428571428568,17.10427927927928,8.276126126126126,10.58963963963964
28119,46.761655856543314,73.31751239984739,58.857535291873326,53.155398702785206,25.504692865318585,29.083326974437234,25.300572300648607,65.36848531095002,30.416329645173608,60.754101487981686
48079,37.96763518966908,44.2497998398719,51.585268214571656,39.58382706164933,10.798638911128904,24.842834267413927,20.06741393114492,20.95230024213075,10.421630347054078,21.78676351896691
18161,34.689306837000245,33.27437899219304,61.36553110953394,54.32216702152826,7.558481192334988,26.209794180269697,21.62701679678259,25.881594511473857,10.236053938963805,22.015519280813823
37177,41.43739130434784,49.43481781376519,67.21677270098323,58.60000000000001,7.470213996529789,34.97593984962406,34.23048004626953,52.0048695652174,25.7623768115942,51.43286956521737
06063,47.36865759905382,43.05869899467771,75.24952099349498,64.55181549379066,14.02544056771141,29.823512714370203,45.37077468953283,37.41471318746304,18.82234180958013,34.90141927853342
31175,45.95003652300951,19.09493304379297,68.38505247918927,56.60712993123416,20.21787911690192,32.04473398479913,29.605826999638065,22.301972242512782,10.554127100073046,16.75708546384222
46107,50.448163841807904,15.165536723163845,70.86935028248584,59.43347457627118,23.989053672316384,38.06659604519776,39.22224576271186,20.619350282485872,9.70416666666667,15.953460451977405
37119,29.892062913322142,61.91474189830815,68.11235126538513,59.498031438712935,15.172439035633566,26.785971695938404,23.406791499562093,59.00892803660955,35.46144038395353,60.760479011840445
13275,34.10656843156844,47.97101605162996,63.94397650173754,55.69077858679466,14.141647360582493,22.13837497931492,24.27018037398643,39.944293206793205,19.25450382950383,36.9753871128871
42007,37.05150906615206,51.9507708319149,65.85135734503108,61.55802686482964,31.73757477312737,28.860995418778167,29.465297487622923,45.1780237649756,22.0116209359051,40.705530793569935
36077,35.00909182373063,44.7182004158562,65.7595210946408,58.134485881011486,33.5967972365685,20.839432557515597,16.9632000804883,39.67491783486484,20.382876115098263,37.35567107116506
